step,fourier_train_loss,fourier_test_loss,fourier_test_r2_plume,fourier_test_mae_plume,wno_train_loss,wno_test_loss,wno_test_r2_plume,wno_test_mae_plume,delta_r2_plume,delta_test_loss
510,0.5830891132354736,0.8238990306854248,-0.5222707986831665,5.120893478393555,0.6768224239349365,0.8296356201171875,-0.6414690017700195,5.187042236328125,-0.11919820308685303,-0.005736589431762695
520,0.4902721345424652,0.8221198916435242,-0.5198460221290588,5.124736309051514,0.6001197695732117,0.8271573781967163,-0.6220918297767639,5.18694543838501,-0.10224580764770508,-0.005037486553192139
530,0.5334005951881409,0.8230379819869995,-0.5189887881278992,5.1209564208984375,0.6308085918426514,0.833221435546875,-0.6460192203521729,5.185650825500488,-0.12703043222427368,-0.010183453559875488
540,0.40272313356399536,0.8247213363647461,-0.5257080793380737,5.123922348022461,0.5589097738265991,0.8302936553955078,-0.636887788772583,5.183051109313965,-0.11117970943450928,-0.005572319030761719
550,0.4434049725532532,0.8245750665664673,-0.5292852520942688,5.1267595291137695,0.5171343088150024,0.827263355255127,-0.6200399398803711,5.177454471588135,-0.0907546877861023,-0.002688288688659668
560,0.48752546310424805,0.8252755403518677,-0.5265628695487976,5.121278762817383,0.5484678149223328,0.8333279490470886,-0.6307708024978638,5.17732048034668,-0.10420793294906616,-0.008052408695220947
570,0.4012584984302521,0.8235363960266113,-0.5154644250869751,5.1176557540893555,0.4835345149040222,0.8234548568725586,-0.5907093286514282,5.1636505126953125,-0.07524490356445312,8.153915405273438e-05
580,0.45831766724586487,0.8240714073181152,-0.524596631526947,5.12186861038208,0.5402938723564148,0.8295847177505493,-0.6446107625961304,5.1824727058410645,-0.12001413106918335,-0.005513310432434082
590,0.4451140761375427,0.8246831297874451,-0.5224383473396301,5.122014045715332,0.5151036381721497,0.8290836811065674,-0.6186750531196594,5.176685333251953,-0.0962367057800293,-0.0044005513191223145
600,0.4521835148334503,0.8268250823020935,-0.5235859155654907,5.119052886962891,0.539956271648407,0.8284527063369751,-0.6156381964683533,5.172332286834717,-0.09205228090286255,-0.0016276240348815918
610,0.5999066829681396,0.8212407231330872,-0.5166698694229126,5.120059013366699,0.6047200560569763,0.826011598110199,-0.6025450825691223,5.168274879455566,-0.08587521314620972,-0.004770874977111816
620,0.44849205017089844,0.8232197761535645,-0.5206128358840942,5.122384071350098,0.5418466329574585,0.8269468545913696,-0.6178186535835266,5.170125961303711,-0.09720581769943237,-0.0037270784378051758
630,0.6203652024269104,0.8260447978973389,-0.5270242691040039,5.123142242431641,0.6105877161026001,0.8311295509338379,-0.6274697780609131,5.1720662117004395,-0.10044550895690918,-0.0050847530364990234
640,0.5112662315368652,0.8256543874740601,-0.5297824740409851,5.12454080581665,0.5611755847930908,0.8325040936470032,-0.641175389289856,5.175069332122803,-0.11139291524887085,-0.006849706172943115
650,0.4677310585975647,0.823948860168457,-0.5257567763328552,5.123768329620361,0.5277763605117798,0.8283960819244385,-0.6230736374855042,5.176540374755859,-0.09731686115264893,-0.004447221755981445
660,0.3760519027709961,0.8248063325881958,-0.5244171023368835,5.121415138244629,0.4054737091064453,0.8314144015312195,-0.6253951787948608,5.169341564178467,-0.1009780764579773,-0.006608068943023682
670,0.37033557891845703,0.8219202756881714,-0.5245383977890015,5.123619556427002,0.4284645915031433,0.8262490034103394,-0.6059601902961731,5.17233943939209,-0.08142179250717163,-0.004328727722167969
680,0.5927938222885132,0.8239231705665588,-0.5211167931556702,5.120114326477051,0.637584388256073,0.8276510834693909,-0.6130306124687195,5.168816566467285,-0.09191381931304932,-0.0037279129028320312
690,0.48347634077072144,0.825629711151123,-0.5254157781600952,5.1224775314331055,0.5311349630355835,0.8291860222816467,-0.6088592410087585,5.164616107940674,-0.08344346284866333,-0.0035563111305236816
700,0.6488733291625977,0.8264869451522827,-0.5281787514686584,5.123159408569336,0.5385627746582031,0.8294272422790527,-0.6183959245681763,5.16649866104126,-0.09021717309951782,-0.0029402971267700195
710,0.5206343531608582,0.8251760005950928,-0.5229592323303223,5.120680809020996,0.5521870255470276,0.8288477659225464,-0.6203892827033997,5.167328357696533,-0.09743005037307739,-0.0036717653274536133
720,0.4729234278202057,0.8258748054504395,-0.5230236649513245,5.12045955657959,0.5561279654502869,0.8292937278747559,-0.6244922280311584,5.166499137878418,-0.10146856307983398,-0.0034189224243164062
730,0.4337001442909241,0.8257850408554077,-0.5267190337181091,5.121456623077393,0.5239949822425842,0.8296769261360168,-0.6048110127449036,5.15798282623291,-0.07809197902679443,-0.003891885280609131
740,0.4707024395465851,0.8260068893432617,-0.5308838486671448,5.12467622756958,0.47896626591682434,0.8326789140701294,-0.6386286020278931,5.170159339904785,-0.10774475336074829,-0.006672024726867676
750,0.35309967398643494,0.8252677321434021,-0.5246783494949341,5.122287750244141,0.4607943296432495,0.8285019397735596,-0.6154292821884155,5.1673102378845215,-0.09075093269348145,-0.0032342076301574707
760,0.5358561873435974,0.826389729976654,-0.5263053178787231,5.120788097381592,0.5678312182426453,0.8327754735946655,-0.6246665716171265,5.164907455444336,-0.09836125373840332,-0.006385743618011475
770,0.5061626434326172,0.8249128460884094,-0.5199403166770935,5.118111610412598,0.5715041160583496,0.8271279335021973,-0.5939391255378723,5.157536506652832,-0.07399880886077881,-0.002215087413787842
780,0.4410850703716278,0.8271663784980774,-0.5289990901947021,5.121163368225098,0.4770212173461914,0.8310697078704834,-0.6163909435272217,5.161389350891113,-0.08739185333251953,-0.003903329372406006
790,0.48253798484802246,0.8249022364616394,-0.526034951210022,5.123110771179199,0.4709174931049347,0.8262696266174316,-0.6207506060600281,5.168272018432617,-0.0947156548500061,-0.0013673901557922363
800,0.48495709896087646,0.8255454897880554,-0.5238745808601379,5.119664192199707,0.5293891429901123,0.8304157257080078,-0.6187922954559326,5.1670942306518555,-0.09491771459579468,-0.004870235919952393
810,0.5096724033355713,0.8268373012542725,-0.5318204164505005,5.124511241912842,0.5046395063400269,0.829643726348877,-0.6032498478889465,5.162104606628418,-0.07142943143844604,-0.002806425094604492
820,0.4210748076438904,0.8272570371627808,-0.5282119512557983,5.121728897094727,0.48020875453948975,0.8303995728492737,-0.6173983216285706,5.164794921875,-0.08918637037277222,-0.00314253568649292
830,0.5334110856056213,0.8265855312347412,-0.5284424424171448,5.122988700866699,0.6190841197967529,0.8310789465904236,-0.6367119550704956,5.169994354248047,-0.10826951265335083,-0.004493415355682373
840,0.4510129690170288,0.826451301574707,-0.5273061394691467,5.121727466583252,0.5149211883544922,0.8325201272964478,-0.6437711715698242,5.1715922355651855,-0.11646503210067749,-0.006068825721740723
850,0.5155165791511536,0.8257530331611633,-0.5255061388015747,5.120482444763184,0.5807571411132812,0.8295280933380127,-0.614689826965332,5.167096138000488,-0.08918368816375732,-0.0037750601768493652
860,0.4034232497215271,0.8259502649307251,-0.5252755880355835,5.121203899383545,0.4462457597255707,0.8292939066886902,-0.609743595123291,5.161952495574951,-0.08446800708770752,-0.003343641757965088
870,0.5097149610519409,0.8274873495101929,-0.5341132879257202,5.125667095184326,0.4910510778427124,0.8307622671127319,-0.6212671995162964,5.164578437805176,-0.08715391159057617,-0.0032749176025390625
880,0.38718581199645996,0.8258498907089233,-0.5264757871627808,5.121828556060791,0.42703473567962646,0.8285123109817505,-0.5987643599510193,5.158672332763672,-0.07228857278823853,-0.0026624202728271484
890,0.4911162853240967,0.8246586322784424,-0.5211483240127563,5.119176387786865,0.5219826102256775,0.8283663988113403,-0.6162616610527039,5.164426803588867,-0.09511333703994751,-0.0037077665328979492
900,0.4797733426094055,0.8250287771224976,-0.5231590270996094,5.120055198669434,0.5545464754104614,0.8297392129898071,-0.6111278533935547,5.161007881164551,-0.08796882629394531,-0.00471043586730957
910,0.5081812143325806,0.8262671232223511,-0.5290383100509644,5.123320579528809,0.5570375919342041,0.8299811482429504,-0.618735134601593,5.164910316467285,-0.08969682455062866,-0.0037140250205993652
920,0.5519664287567139,0.8257389068603516,-0.5254456400871277,5.121230125427246,0.5799447894096375,0.8283846974372864,-0.603400468826294,5.160586357116699,-0.07795482873916626,-0.0026457905769348145
930,0.4599838852882385,0.8264144659042358,-0.5254324674606323,5.120510578155518,0.5069948434829712,0.8311744332313538,-0.6124531030654907,5.157631874084473,-0.0870206356048584,-0.00475996732711792
940,0.4860498905181885,0.8261070251464844,-0.5271224975585938,5.122035026550293,0.6110666394233704,0.829214334487915,-0.6056891679763794,5.159102439880371,-0.07856667041778564,-0.003107309341430664
950,0.5180321931838989,0.8256075382232666,-0.5261453986167908,5.122425079345703,0.6170914173126221,0.8293458223342896,-0.6054911613464355,5.158328056335449,-0.07934576272964478,-0.0037382841110229492
960,0.4465252459049225,0.8258829116821289,-0.5247210264205933,5.121308326721191,0.5242483615875244,0.8292582631111145,-0.6032462120056152,5.1590399742126465,-0.07852518558502197,-0.0033753514289855957
970,0.45481541752815247,0.8265230655670166,-0.5276646614074707,5.122668266296387,0.5233888626098633,0.8307702541351318,-0.6288667917251587,5.162108421325684,-0.10120213031768799,-0.004247188568115234
980,0.5142276883125305,0.8262950778007507,-0.527570366859436,5.1229095458984375,0.5244888067245483,0.8311482667922974,-0.6317164301872253,5.1647725105285645,-0.1041460633277893,-0.004853188991546631
990,0.4050346314907074,0.8264014720916748,-0.5264586210250854,5.12130069732666,0.48029202222824097,0.8301757574081421,-0.610247015953064,5.160309791564941,-0.08378839492797852,-0.003774285316467285
1000,0.5029462575912476,0.8272322416305542,-0.5278034210205078,5.122032642364502,0.5700044631958008,0.8306972980499268,-0.6155441403388977,5.159849643707275,-0.08774071931838989,-0.0034650564193725586
1010,0.5799383521080017,0.826645016670227,-0.5266092419624329,5.121880054473877,0.5767462849617004,0.8321410417556763,-0.6367329955101013,5.1620306968688965,-0.11012375354766846,-0.005496025085449219
1020,0.5395936369895935,0.8262614011764526,-0.5220781564712524,5.11824893951416,0.6196890473365784,0.8300960063934326,-0.6117117404937744,5.159499645233154,-0.08963358402252197,-0.0038346052169799805
1030,0.4302770495414734,0.8271849155426025,-0.5264803171157837,5.120571136474609,0.46617603302001953,0.8322004079818726,-0.6275480389595032,5.160233020782471,-0.10106772184371948,-0.0050154924392700195
1040,0.4761921763420105,0.8275433778762817,-0.5288158655166626,5.122264862060547,0.5309606790542603,0.8322818279266357,-0.630984902381897,5.163240909576416,-0.10216903686523438,-0.004738450050354004
1050,0.4705303907394409,0.8273612260818481,-0.5282570123672485,5.121789455413818,0.5460149049758911,0.8293516635894775,-0.6066957116127014,5.159759044647217,-0.07843869924545288,-0.0019904375076293945
1060,0.5333439111709595,0.827530026435852,-0.5303554534912109,5.122923374176025,0.5466294288635254,0.8292315006256104,-0.6034870743751526,5.157503604888916,-0.07313162088394165,-0.0017014741897583008
1070,0.5127438306808472,0.8267910480499268,-0.5267807245254517,5.1208720207214355,0.5401140451431274,0.830569326877594,-0.6151754856109619,5.1601057052612305,-0.08839476108551025,-0.0037782788276672363
1080,0.5800637006759644,0.8265796303749084,-0.5256248712539673,5.120731353759766,0.6360060572624207,0.829949676990509,-0.6128289103507996,5.160197734832764,-0.08720403909683228,-0.003370046615600586
1090,0.6502181887626648,0.8266504406929016,-0.527531087398529,5.122742652893066,0.6296759843826294,0.8308483362197876,-0.622428834438324,5.157023906707764,-0.09489774703979492,-0.004197895526885986
1100,0.4582008719444275,0.8258303999900818,-0.5238031148910522,5.119912147521973,0.5059608221054077,0.8291704654693604,-0.5998022556304932,5.154640197753906,-0.07599914073944092,-0.0033400654792785645
1110,0.37666016817092896,0.8265727758407593,-0.526557445526123,5.122270584106445,0.4138243496417999,0.8308411836624146,-0.62147057056427,5.158385753631592,-0.09491312503814697,-0.0042684078216552734
1120,0.5598583221435547,0.8262268304824829,-0.5240100622177124,5.119958877563477,0.6480104923248291,0.8296587467193604,-0.6085194945335388,5.1591315269470215,-0.08450943231582642,-0.0034319162368774414
1130,0.5325871109962463,0.8258055448532104,-0.5219749808311462,5.118915557861328,0.6167255640029907,0.8284621238708496,-0.5948904156684875,5.153389930725098,-0.07291543483734131,-0.00265657901763916
1140,0.5023574233055115,0.8268553614616394,-0.5258360505104065,5.1212992668151855,0.5463883876800537,0.8295649290084839,-0.6082736253738403,5.1574530601501465,-0.08243757486343384,-0.0027095675468444824
1150,0.36849910020828247,0.8265577554702759,-0.5257774591445923,5.12152624130249,0.4227834939956665,0.8300812244415283,-0.6181934475898743,5.159546375274658,-0.09241598844528198,-0.0035234689712524414
1160,0.4154209792613983,0.8266065120697021,-0.5248106718063354,5.120009422302246,0.461159884929657,0.8291117548942566,-0.596710205078125,5.154389381408691,-0.07189953327178955,-0.0025052428245544434
1170,0.4578426778316498,0.8267839550971985,-0.526369571685791,5.12131929397583,0.5190519690513611,0.8300149440765381,-0.6018874645233154,5.154411315917969,-0.07551789283752441,-0.0032309889793395996
1180,0.5128699541091919,0.8274339437484741,-0.5296710133552551,5.123491287231445,0.5437606573104858,0.8310168981552124,-0.6197952032089233,5.159304618835449,-0.09012418985366821,-0.0035829544067382812
1190,0.5016932487487793,0.8268839120864868,-0.527690052986145,5.122067451477051,0.5629185438156128,0.8308016657829285,-0.6212435960769653,5.160322666168213,-0.09355354309082031,-0.00391775369644165
1200,0.42717429995536804,0.8273226022720337,-0.5284136533737183,5.122384071350098,0.48652565479278564,0.8321033716201782,-0.6200448870658875,5.158856391906738,-0.09163123369216919,-0.004780769348144531
